,X,hsanum,savings,trunc_savings,mean_price,p7525_ratio
551,551,7012,NA,"10,000","10,000",10000.00
552,552,7012,NA,"10,000","10,000",10000.00
553,553,7013,-138.6788355,-139,"10,000",10000.00
554,554,7013,-138.6788355,-139,"10,000",10000.00
555,555,7014,-127.2025915,-127,"10,000",10000.00
556,556,7015,NA,"10,000","10,000",10000.00
557,557,7017,NA,"10,000","10,000",10000.00
558,558,7017,NA,"10,000","10,000",10000.00
559,559,7018,NA,"10,000","10,000",10000.00
560,560,7019,-163.1387339,-163,"10,000",10000.00
561,561,7020,-186.056,-186,"10,000",10000.00
562,562,7021,NA,"10,000","10,000",10000.00
563,563,7023,NA,"10,000","10,000",10000.00
564,564,7024,NA,"10,000","10,000",10000.00
565,565,7025,-82.27896969,-82,"10,000",10000.00
566,566,7026,NA,"10,000","10,000",10000.00
567,567,7026,NA,"10,000","10,000",10000.00
568,568,7027,NA,"10,000","10,000",10000.00
569,569,8001,-67.88246647,-68,"1,389",2.69
570,570,8001,-67.88246647,-68,"1,389",2.69
571,571,8002,-105.2556146,-105,"10,000",10000.00
572,572,8004,NA,"10,000","10,000",10000.00
573,573,8005,-90.7817647,-91,"1,223",2.42
574,574,8005,-90.7817647,-91,"1,223",2.42
575,575,8005,-90.7817647,-91,"1,223",2.42
576,576,9001,-170.5054373,-171,"1,836",3.16
577,577,9001,-170.5054373,-171,"1,836",3.16
578,578,9001,-170.5054373,-171,"1,836",3.16
579,579,10001,-63.81131312,-64,"1,003",1.73
580,580,10002,-105.5898861,-106,"10,000",10000.00
581,581,10003,NA,"10,000","1,065",1.98
582,582,10005,-270.2241332,-270,"1,404",3.17
583,583,10006,NA,"10,000","10,000",10000.00
584,584,10007,NA,"10,000","10,000",10000.00
585,585,10008,-76.12038837,-76,"10,000",10000.00
586,586,10009,NA,"10,000","10,000",10000.00
587,587,10009,NA,"10,000","10,000",10000.00
588,588,10011,NA,"10,000","10,000",10000.00
589,589,10012,-74.69940479,-75,"10,000",10000.00
590,590,10012,-74.69940479,-75,"10,000",10000.00
591,591,10013,NA,"10,000","10,000",10000.00
592,592,10014,NA,"10,000","10,000",10000.00
593,593,10015,-148.56443,-149,"10,000",10000.00
594,594,10016,NA,"10,000","10,000",10000.00
595,595,10017,-105.9190606,-106,"10,000",10000.00
596,596,10018,NA,"10,000","10,000",10000.00
597,597,10018,NA,"10,000","10,000",10000.00
598,598,10019,NA,"10,000","10,000",10000.00
599,599,10020,NA,"10,000","10,000",10000.00
600,600,10021,NA,"10,000","10,000",10000.00
601,601,10022,NA,"10,000","10,000",10000.00
602,602,10023,NA,"10,000","10,000",10000.00
603,603,10024,NA,"10,000","10,000",10000.00
604,604,10025,-55.69808867,-56,"10,000",10000.00
605,605,10026,NA,"10,000","10,000",10000.00
606,606,10027,-57.21700592,-57,"10,000",10000.00
607,607,10028,-275.3571607,-275,"10,000",10000.00
608,608,10029,NA,"10,000","10,000",10000.00
609,609,10030,NA,"10,000","10,000",10000.00
610,610,10031,NA,"10,000","10,000",10000.00
611,611,10032,NA,"10,000","10,000",10000.00
612,612,10033,NA,"10,000","10,000",10000.00
613,613,10034,-147.7995974,-148,"10,000",10000.00
614,614,10035,NA,"10,000","10,000",10000.00
615,615,10036,-122.3656209,-122,"10,000",10000.00
616,616,10036,-122.3656209,-122,"10,000",10000.00
617,617,10036,-122.3656209,-122,"10,000",10000.00
618,618,10037,-63.88628061,-64,"10,000",10000.00
619,619,10037,-63.88628061,-64,"10,000",10000.00
620,620,10038,NA,"10,000","10,000",10000.00
621,621,10039,-319.5605453,-320,"10,000",10000.00
622,622,10040,-115.0730309,-115,"10,000",10000.00
623,623,10040,-115.0730309,-115,"10,000",10000.00
624,624,10041,NA,"10,000","10,000",10000.00
625,625,10043,-60.21951218,-60,"10,000",10000.00
626,626,10045,NA,"10,000","10,000",10000.00
627,627,10046,NA,"10,000","10,000",10000.00
628,628,10046,NA,"10,000","10,000",10000.00
629,629,10048,NA,"10,000","10,000",10000.00
630,630,10049,NA,"10,000","10,000",10000.00
631,631,10050,-89.70081729,-90,"10,000",10000.00
632,632,10050,-89.70081729,-90,"10,000",10000.00
633,633,10050,-89.70081729,-90,"10,000",10000.00
634,634,10051,NA,"10,000","10,000",10000.00
635,635,10053,NA,"10,000","10,000",10000.00
636,636,10054,NA,"10,000","10,000",10000.00
637,637,10055,-232.2669545,-232,"10,000",10000.00
638,638,10056,-138.9506879,-139,"10,000",10000.00
639,639,10058,-83.05172859,-83,"10,000",10000.00
640,640,10058,-83.05172859,-83,"10,000",10000.00
641,641,10059,NA,"10,000","10,000",10000.00
642,642,10061,-126.7753203,-127,"10,000",10000.00
643,643,10062,NA,"10,000","10,000",10000.00
644,644,10062,NA,"10,000","10,000",10000.00
645,645,10063,NA,"10,000","10,000",10000.00
646,646,10064,NA,"10,000","10,000",10000.00
647,647,10069,-138.4013181,-138,"10,000",10000.00
648,648,10070,NA,"10,000","10,000",10000.00
649,649,10071,NA,"10,000","10,000",10000.00
650,650,10072,-67.43043723,-67,"10,000",10000.00
651,651,10073,-76.44500272,-76,"10,000",10000.00
652,652,10073,-76.44500272,-76,"10,000",10000.00
653,653,10073,-76.44500272,-76,"10,000",10000.00
654,654,10074,-138.904861,-139,"10,000",10000.00
655,655,10074,-138.904861,-139,"10,000",10000.00
656,656,10074,-138.904861,-139,"10,000",10000.00
657,657,10075,NA,"10,000","10,000",10000.00
658,658,10076,NA,"10,000","10,000",10000.00
659,659,10077,-82.19587722,-82,"10,000",10000.00
660,660,10077,-82.19587722,-82,"10,000",10000.00
661,661,10078,-87.21392931,-87,"10,000",10000.00
662,662,10078,-87.21392931,-87,"10,000",10000.00
663,663,10079,NA,"10,000","10,000",10000.00
664,664,10080,NA,"10,000","10,000",10000.00
665,665,10080,NA,"10,000","10,000",10000.00
666,666,10083,-73.30471362,-73,"10,000",10000.00
667,667,10083,-73.30471362,-73,"10,000",10000.00
668,668,10084,-405.0722466,-405,"10,000",10000.00
669,669,10085,-98.34360658,-98,"10,000",10000.00
670,670,10085,-98.34360658,-98,"10,000",10000.00
671,671,10086,-95.45844575,-95,"10,000",10000.00
672,672,10086,-95.45844575,-95,"10,000",10000.00
673,673,10089,-61.39765737,-61,"10,000",10000.00
674,674,10090,NA,"10,000","10,000",10000.00
675,675,10091,-136.424737,-136,"10,000",10000.00
676,676,10091,-136.424737,-136,"10,000",10000.00
677,677,10092,NA,"10,000","10,000",10000.00
678,678,10092,NA,"10,000","10,000",10000.00
679,679,10093,-76.95248082,-77,"10,000",10000.00
680,680,10093,-76.95248082,-77,"10,000",10000.00
681,681,10096,NA,"10,000","10,000",10000.00
682,682,10097,NA,"10,000","10,000",10000.00
683,683,10097,NA,"10,000","10,000",10000.00
684,684,10098,NA,"10,000","10,000",10000.00
685,685,10099,-84.63392169,-85,"10,000",10000.00
686,686,10099,-84.63392169,-85,"10,000",10000.00
687,687,10101,-133.7895755,-134,"10,000",10000.00
688,688,10102,NA,"10,000","10,000",10000.00
689,689,10104,NA,"10,000","10,000",10000.00
690,690,10105,NA,"10,000","10,000",10000.00
691,691,10106,NA,"10,000","10,000",10000.00
692,692,10107,-66.87140587,-67,"10,000",10000.00
693,693,10107,-66.87140587,-67,"10,000",10000.00
694,694,10107,-66.87140587,-67,"10,000",10000.00
695,695,10108,NA,"10,000","10,000",10000.00
696,696,10109,-263.3902159,-263,"10,000",10000.00
697,697,10109,-263.3902159,-263,"10,000",10000.00
698,698,10111,NA,"10,000","10,000",10000.00
699,699,10111,NA,"10,000","10,000",10000.00
700,700,10112,-100.1913012,-100,"10,000",10000.00
701,701,10112,-100.1913012,-100,"10,000",10000.00
702,702,10112,-100.1913012,-100,"10,000",10000.00
703,703,10113,-61.8329326,-62,"10,000",10000.00
704,704,10114,NA,"10,000","10,000",10000.00
705,705,10115,-75.41092474,-75,"10,000",10000.00
706,706,10115,-75.41092474,-75,"10,000",10000.00
707,707,10115,-75.41092474,-75,"10,000",10000.00
708,708,10117,-106.3709215,-106,"10,000",10000.00
709,709,10118,NA,"10,000","10,000",10000.00
710,710,10119,-78.23153663,-78,"10,000",10000.00
711,711,10119,-78.23153663,-78,"10,000",10000.00
712,712,10119,-78.23153663,-78,"10,000",10000.00
713,713,10120,NA,"10,000","10,000",10000.00
714,714,10121,-102.0164428,-102,"10,000",10000.00
715,715,10121,-102.0164428,-102,"10,000",10000.00
716,716,10121,-102.0164428,-102,"10,000",10000.00
717,717,10122,NA,"10,000","10,000",10000.00
718,718,10123,NA,"10,000","10,000",10000.00
719,719,10124,NA,"10,000","10,000",10000.00
720,720,10125,NA,"10,000","10,000",10000.00
721,721,10126,-82.19089832,-82,"10,000",10000.00
722,722,10126,-82.19089832,-82,"10,000",10000.00
723,723,10128,-80.17031021,-80,"10,000",10000.00
724,724,10128,-80.17031021,-80,"10,000",10000.00
725,725,10131,NA,"10,000","10,000",10000.00
726,726,10131,NA,"10,000","10,000",10000.00
727,727,10133,NA,"10,000","10,000",10000.00
728,728,10135,NA,"10,000","10,000",10000.00
729,729,11001,-125.4589313,-125,"1,325",2.99
730,730,11002,-198.2610925,-198,"10,000",10000.00
731,731,11003,-169.0745822,-169,"10,000",10000.00
732,732,11004,-286.0259973,-286,"10,000",10000.00
733,733,11005,-178.9425317,-179,"10,000",10000.00
734,734,11006,-241.1893428,-241,"10,000",10000.00
735,735,11006,-241.1893428,-241,"10,000",10000.00
736,736,11007,-127.2114841,-127,"10,000",10000.00
737,737,11007,-127.2114841,-127,"10,000",10000.00
738,738,11007,-127.2114841,-127,"10,000",10000.00
739,739,11008,-121.4217281,-121,"10,000",10000.00
740,740,11008,-121.4217281,-121,"10,000",10000.00
741,741,11008,-121.4217281,-121,"10,000",10000.00
742,742,11009,NA,"10,000","10,000",10000.00
743,743,11010,-152.4747511,-152,"10,000",10000.00
744,744,11011,-134.3343851,-134,"10,000",10000.00
745,745,11013,-58.16995521,-58,"10,000",10000.00
746,746,11014,-129.3143452,-129,"10,000",10000.00
747,747,11015,-212.4656922,-212,"10,000",10000.00
748,748,11017,-111.2179103,-111,"10,000",10000.00
749,749,11018,-75.33687653,-75,"10,000",10000.00
750,750,11020,-99.4878283,-99,"10,000",10000.00
751,751,11021,-238.6052414,-239,"10,000",10000.00
752,752,11023,NA,"10,000","10,000",10000.00
753,753,11024,-125.0027566,-125,"10,000",10000.00
754,754,11025,-190.3523158,-190,"10,000",10000.00
755,755,11028,-258.724042,-259,"10,000",10000.00
756,756,11029,-172.8649864,-173,"10,000",10000.00
757,757,11030,-131.3321248,-131,"10,000",10000.00
758,758,11031,-137.4557397,-137,"10,000",10000.00
759,759,11032,-188.0570474,-188,"10,000",10000.00
760,760,11032,-188.0570474,-188,"10,000",10000.00
761,761,11032,-188.0570474,-188,"10,000",10000.00
762,762,11033,-163.8315806,-164,"10,000",10000.00
763,763,11034,-94.18820717,-94,"10,000",10000.00
764,764,11035,-150.3077619,-150,"10,000",10000.00
765,765,11036,-78.7771358,-79,"10,000",10000.00
766,766,11038,-203.9850479,-204,"10,000",10000.00
767,767,11039,-98.71489074,-99,"10,000",10000.00
768,768,11040,-59.74981787,-60,"10,000",10000.00
769,769,11041,-210.8286354,-211,"10,000",10000.00
770,770,11043,NA,"10,000","10,000",10000.00
771,771,11043,NA,"10,000","10,000",10000.00
772,772,11044,-97.11758251,-97,"10,000",10000.00
773,773,11045,-268.4356257,-268,"10,000",10000.00
774,774,11046,-94.29600703,-94,"10,000",10000.00
775,775,11047,-82.85119982,-83,"10,000",10000.00
776,776,11047,-82.85119982,-83,"10,000",10000.00
777,777,11048,-179.8545335,-180,"10,000",10000.00
778,778,11048,-179.8545335,-180,"10,000",10000.00
779,779,11049,NA,"10,000","10,000",10000.00
780,780,11049,NA,"10,000","10,000",10000.00
781,781,11050,-102.3574836,-102,"10,000",10000.00
782,782,11051,-162.8949627,-163,"10,000",10000.00
783,783,11052,-201.2253087,-201,"10,000",10000.00
784,784,11053,-107.5407321,-108,"10,000",10000.00
785,785,11054,-262.3400811,-262,"10,000",10000.00
786,786,11055,-103.9705863,-104,"10,000",10000.00
787,787,11056,-171.6674794,-172,"10,000",10000.00
788,788,11057,-130.4936427,-130,"10,000",10000.00
789,789,11058,-221.5700892,-222,"10,000",10000.00
790,790,11059,-96.71108994,-97,"10,000",10000.00
791,791,11060,NA,"10,000","10,000",10000.00
792,792,11061,-193.1168929,-193,"10,000",10000.00
793,793,11062,-150.8714118,-151,"10,000",10000.00
794,794,11064,-162.8575901,-163,"10,000",10000.00
795,795,11065,-141.1946553,-141,"10,000",10000.00
796,796,11066,-156.8043712,-157,"10,000",10000.00
797,797,11067,-68.39231588,-68,"10,000",10000.00
798,798,11068,-143.8757979,-144,"10,000",10000.00
799,799,11068,-143.8757979,-144,"10,000",10000.00
800,800,11069,-138.0547595,-138,"10,000",10000.00
801,801,11070,-82.94580193,-83,"10,000",10000.00
802,802,11071,-56.88512244,-57,"10,000",10000.00
803,803,11072,-102.4426535,-102,"10,000",10000.00
804,804,11073,-278.1604822,-278,"10,000",10000.00
805,805,11073,-278.1604822,-278,"10,000",10000.00
806,806,11074,-74.22909909,-74,"10,000",10000.00
807,807,11075,-102.2127731,-102,"10,000",10000.00
808,808,11077,-123.2649303,-123,"10,000",10000.00
809,809,11078,-135.3089451,-135,"10,000",10000.00
810,810,11078,-135.3089451,-135,"10,000",10000.00
811,811,11080,-93.95066331,-94,"10,000",10000.00
812,812,11080,-93.95066331,-94,"10,000",10000.00
813,813,11082,-256.2520832,-256,"10,000",10000.00
814,814,11083,-165.799664,-166,"10,000",10000.00
815,815,11084,-256.1002851,-256,"10,000",10000.00
816,816,11085,-166.688135,-167,"10,000",10000.00
817,817,11086,-223.7592633,-224,"10,000",10000.00
818,818,11088,-149.0851356,-149,"10,000",10000.00
819,819,11088,-149.0851356,-149,"10,000",10000.00
820,820,11089,-51.49676057,-51,"10,000",10000.00
821,821,11090,-129.1228865,-129,"10,000",10000.00
822,822,11091,-257.3841068,-257,"10,000",10000.00
823,823,11092,NA,"10,000","10,000",10000.00
824,824,11093,-157.3092499,-157,"10,000",10000.00
825,825,11094,NA,"10,000","10,000",10000.00
826,826,11095,-306.4501952,-306,"10,000",10000.00
827,827,11096,-107.6067891,-108,"10,000",10000.00
828,828,11096,-107.6067891,-108,"10,000",10000.00
829,829,11098,-91.13226235,-91,"10,000",10000.00
830,830,11098,-91.13226235,-91,"10,000",10000.00
831,831,11098,-91.13226235,-91,"10,000",10000.00
832,832,11099,-176.960854,-177,"10,000",10000.00
833,833,11100,-194.0939502,-194,"10,000",10000.00
834,834,11101,-143.8357726,-144,"10,000",10000.00
835,835,11102,-70.20822012,-70,"10,000",10000.00
836,836,11102,-70.20822012,-70,"10,000",10000.00
837,837,11103,NA,"10,000","10,000",10000.00
838,838,11104,NA,"10,000","10,000",10000.00
839,839,11107,-82.78456734,-83,"10,000",10000.00
840,840,11108,-263.3927763,-263,"10,000",10000.00
841,841,11108,-263.3927763,-263,"10,000",10000.00
842,842,11109,-69.80632285,-70,"10,000",10000.00
843,843,11111,-240.7034013,-241,"10,000",10000.00
844,844,11112,-369.7329656,-370,"10,000",10000.00
845,845,11114,-211.3975799,-211,"10,000",10000.00
846,846,11115,-171.6829938,-172,"10,000",10000.00
847,847,11115,-171.6829938,-172,"10,000",10000.00
848,848,11116,-126.2930058,-126,"10,000",10000.00
849,849,11117,-85.44602477,-85,"10,000",10000.00
850,850,11118,-123.5840366,-124,"10,000",10000.00
851,851,11119,-96.93749939,-97,"10,000",10000.00
852,852,11119,-96.93749939,-97,"10,000",10000.00
853,853,11120,-225.5050544,-226,"10,000",10000.00
854,854,11122,NA,"10,000","10,000",10000.00
855,855,11124,-217.3007366,-217,"10,000",10000.00
856,856,11125,-127.8252737,-128,"10,000",10000.00
857,857,11126,-105.25133,-105,"10,000",10000.00
858,858,11127,-141.8847397,-142,"10,000",10000.00
859,859,11128,-166.1545696,-166,"10,000",10000.00
860,860,12001,-81.19685762,-81,"1,253",2.11
861,861,12001,-81.19685762,-81,"1,253",2.11
862,862,12003,-172.2251096,-172,938,1.50
863,863,12003,-172.2251096,-172,938,1.50
864,864,12003,-172.2251096,-172,938,1.50
865,865,12005,NA,"10,000","1,977",3.18
866,866,12007,NA,"10,000","1,160",2.27
867,867,12010,-109.3208515,-109,"10,000",10000.00
868,868,12010,-109.3208515,-109,"10,000",10000.00
869,869,12012,NA,"10,000","10,000",10000.00
870,870,12013,-160.7872904,-161,"1,700",2.48
871,871,13003,-135.1307139,-135,"1,216",3.05
872,872,13003,-135.1307139,-135,"1,216",3.05
873,873,13004,-95.0351241,-95,"10,000",10000.00
874,874,13004,-95.0351241,-95,"10,000",10000.00
875,875,13005,-100.1287398,-100,"10,000",10000.00
876,876,13006,-95.45842635,-95,"10,000",10000.00
877,877,13007,-133.3047703,-133,"2,564",1.59
878,878,13009,-69.40798633,-69,"1,762",1.84
879,879,13009,-69.40798633,-69,"1,762",1.84
880,880,13012,-97.16575501,-97,"10,000",10000.00
881,881,13017,-86.69917262,-87,"1,944",6.01
882,882,13017,-86.69917262,-87,"1,944",6.01
883,883,13019,-97.74799301,-98,"1,074",1.73
884,884,13020,-88.45417201,-88,"10,000",10000.00
885,885,13021,-163.7676042,-164,"1,276",3.90
886,886,13022,-51.66421852,-52,"10,000",10000.00
887,887,13024,-92.81322406,-93,"10,000",10000.00
888,888,13025,-80.21889225,-80,"1,305",2.01
889,889,13026,-135.7025151,-136,"10,000",10000.00
890,890,13027,-86.77078436,-87,"1,416",3.41
891,891,13027,-86.77078436,-87,"1,416",3.41
892,892,13028,-79.26467356,-79,"10,000",10000.00
893,893,13028,-79.26467356,-79,"10,000",10000.00
894,894,13029,-84.30551904,-84,934,1.56
895,895,13030,-98.84163005,-99,"10,000",10000.00
896,896,13032,-45.86884108,-46,"10,000",10000.00
897,897,13033,-63.82482156,-64,"1,416",2.74
898,898,13035,-226.4664993,-226,"1,455",5.54
899,899,13036,-137.4867423,-137,"10,000",10000.00
900,900,13037,-98.25469093,-98,"2,573",1.64
901,901,13038,-114.5655762,-115,"10,000",10000.00
902,902,13038,-114.5655762,-115,"10,000",10000.00
903,903,13039,-101.0712825,-101,"1,305",2.17
904,904,14001,-85.55095295,-86,"10,000",10000.00
905,905,14002,NA,"10,000","10,000",10000.00
906,906,14002,NA,"10,000","10,000",10000.00
907,907,14003,-275.4528387,-275,"10,000",10000.00
908,908,14003,-275.4528387,-275,"10,000",10000.00
909,909,14004,NA,"10,000","10,000",10000.00
910,910,14005,-125.9820675,-126,"10,000",10000.00
911,911,14006,NA,"10,000","10,000",10000.00
912,912,14007,-103.9896757,-104,"10,000",10000.00
913,913,14007,-103.9896757,-104,"10,000",10000.00
914,914,14010,NA,"10,000","10,000",10000.00
915,915,14011,-187.1886729,-187,"10,000",10000.00
916,916,14012,NA,"10,000","10,000",10000.00
917,917,14013,-175.4818155,-175,"10,000",10000.00
918,918,14014,-169.6358642,-170,"10,000",10000.00
919,919,14015,-290.5721801,-291,"10,000",10000.00
920,920,14016,NA,"10,000","10,000",10000.00
921,921,14018,NA,"10,000","10,000",10000.00
922,922,14019,-96.0956037,-96,"10,000",10000.00
923,923,14020,-198.5394549,-199,"10,000",10000.00
924,924,14022,-177.1289944,-177,"10,000",10000.00
925,925,14022,-177.1289944,-177,"10,000",10000.00
926,926,14023,-224.9744084,-225,"10,000",10000.00
927,927,14023,-224.9744084,-225,"10,000",10000.00
928,928,14023,-224.9744084,-225,"10,000",10000.00
929,929,14024,NA,"10,000","10,000",10000.00
930,930,14026,-141.6666012,-142,"10,000",10000.00
931,931,14027,-283.7789268,-284,"10,000",10000.00
932,932,14028,-198.5168417,-199,"10,000",10000.00
933,933,14029,-143.5272236,-144,"10,000",10000.00
934,934,14031,-230.0996085,-230,"10,000",10000.00
935,935,14032,NA,"10,000","10,000",10000.00
936,936,14033,NA,"10,000","10,000",10000.00
937,937,14035,-146.2280824,-146,"10,000",10000.00
938,938,14036,-143.812714,-144,"10,000",10000.00
939,939,14037,-168.8558137,-169,"10,000",10000.00
940,940,14037,-168.8558137,-169,"10,000",10000.00
941,941,14038,NA,"10,000","10,000",10000.00
942,942,14039,NA,"10,000","10,000",10000.00
943,943,14040,NA,"10,000","10,000",10000.00
944,944,14040,NA,"10,000","10,000",10000.00
945,945,14043,-100.0935364,-100,"10,000",10000.00
946,946,14044,-114.2131934,-114,"10,000",10000.00
947,947,14045,-209.9444757,-210,"10,000",10000.00
948,948,14047,-213.8246638,-214,"10,000",10000.00
949,949,14047,-213.8246638,-214,"10,000",10000.00
950,950,14048,-85.20547272,-85,"10,000",10000.00
951,951,14049,NA,"10,000","10,000",10000.00
952,952,14050,NA,"10,000","10,000",10000.00
953,953,14051,NA,"10,000","10,000",10000.00
954,954,14052,-102.0914207,-102,"10,000",10000.00
955,955,14053,-127.1052412,-127,"10,000",10000.00
956,956,14054,NA,"10,000","10,000",10000.00
957,957,14055,NA,"10,000","10,000",10000.00
958,958,14056,-213.7499585,-214,"10,000",10000.00
959,959,14057,NA,"10,000","10,000",10000.00
960,960,14057,NA,"10,000","10,000",10000.00
961,961,14058,-286.648558,-287,"10,000",10000.00
962,962,14059,NA,"10,000","10,000",10000.00
963,963,14061,-187.5356092,-188,"10,000",10000.00
964,964,14062,NA,"10,000","10,000",10000.00
965,965,14062,NA,"10,000","10,000",10000.00
966,966,14063,NA,"10,000","10,000",10000.00
967,967,14063,NA,"10,000","10,000",10000.00
968,968,14064,NA,"10,000","10,000",10000.00
